feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,class
-0.324703761,1.190121264,-0.486364541,0,0.014064281633236133,0.831442611,-0.794944156,-0.604795004,-0.473346677,-0.589439742,-0.271784826,-0.350284967,0.264544749,0.148035119806186,-1.112735439,1.227614414,1.533411248,-2.7717586821265185,-0.668973794,0.88126805,1,1
-3.581374501,-0.094723793,-1.722523123,1,6.167074803333005,-5.301273391,0.014963308,-1.194655867,-2.192712706,0.605760683,-1.822447514,-0.517194857,-2.85611683,-0.020247256742022657,-6.16045662,-3.593476003,-2.54310504,2.146123300462076,0.781442263,1.61826162,1,1
-3.462361885,0.288846911,-2.539380123,0,0.5144536962329577,-5.197794477,-1.547881628,-1.185373402,-1.342814498,3.86437704,-1.682502709,-0.341732014,-2.659717947,0.39907793447249684,-4.955823304,0.286302364,-2.339942917,0.7929410121785944,1.399344748,2.621588126,1,1
-3.411982911,2.690808342,-1.209045119,1,0.1502537582010737,-4.231021875,-1.447224892,-3.139064326,-0.75080977,2.756558164,-1.994122006,0.408185015,-3.951002892,1.937030536515688,-4.732767535,-1.82429506,-3.306088412,-1.125304107023476,0.403326527,2.560700202,1,1
-0.005423291,0.687056202,3.071892046,1,0.1627765413032865,0.24334711,0.618202762,-1.901762532,-0.342300728,-1.313274814,-0.16843829,0.739433415,-1.769059721,-0.6789829541409791,0.21746976,-0.758468653,-1.173977649,0.48175324428153593,-0.045410278,-0.651414014,1,1
-0.238382664,-1.554561747,0.694861853,0,0.0728650795780276,-0.053960601,-0.649377114,-0.0586957,0.52074584,0.053740106,0.314102907,0.071259557,0.51756788,-0.0734367881732747,-0.431690054,-1.739333784,-1.654161807,1.272524891553281,-1.30465465,-1.356557756,0,1
-4.610756477,0.051576119,-18.75088916,0,0.38110524493139647,-6.248145353,-0.391539744,-4.801175932,-3.149246695,3.320336883,-9.906650021,5.760058556,-5.052502367,-0.71303643648496,-9.072710934,-13.19267096,-6.211557482,1.7409626549616417,12.78597064,4.406805524,0,1
-4.610756477,0.051576119,-18.75088916,1,0.6821182506131155,-6.248145353,-0.391539744,-4.801175932,-3.149246695,3.320336883,-9.906650021,5.760058556,-5.052502367,-0.6324259444484515,-9.072710934,-13.19267096,-6.211557482,-0.1394676167690143,12.78597064,4.406805524,0,1
-4.610756477,0.051576119,-18.75088916,1,1.0878254544436212,-6.248145353,-0.391539744,-4.801175932,-3.149246695,3.320336883,-9.906650021,5.760058556,-5.052502367,-1.2596717618423616,-9.072710934,-13.19267096,-6.211557482,-0.9861248347670493,12.78597064,4.406805524,1,1
-4.610756477,0.051576119,-18.75088916,0,0.4203009989155453,-6.248145353,-0.391539744,-4.801175932,-3.149246695,3.320336883,-9.906650021,5.760058556,-5.052502367,-0.9722573822971716,-9.072710934,-13.19267096,-6.211557482,-1.2415328073138614,12.78597064,4.406805524,1,1
-4.610756477,0.051576119,-18.75088916,1,0.9881207176796526,-6.248145353,-0.391539744,-4.801175932,-3.149246695,3.320336883,-9.906650021,5.760058556,-5.052502367,-1.8019554785508616,-9.072710934,-13.19267096,-6.211557482,-1.8742104174090506,12.78597064,4.406805524,1,1
-4.610756477,0.051576119,-18.75088916,0,0.6379287034607088,-6.248145353,-0.391539744,-4.801175932,-3.149246695,3.320336883,-9.906650021,5.760058556,-5.052502367,-0.4354292386549452,-9.072710934,-13.19267096,-6.211557482,0.8246005612181495,12.78597064,4.406805524,0,1
0.285261609,-0.72898976,-0.717492197,1,0.03294953128031196,0.564761098,-0.100396733,-1.433054899,0.83785666,0.89408182,1.087872669,-0.356797142,0.543187256,1.3335490207809517,-0.498521776,1.23260447,-2.156036543,-0.3212777566562973,-0.548931183,-1.039417068,0,1
-0.487849733,-0.443999192,0.221159478,1,1.5689014807696329,3.619251252,0.034485926,0.622800198,2.284926763,2.012225989,-1.429454741,-1.152923087,-1.879643821,1.2686425049246846,-4.461051207,1.140431324,1.410917109,-0.8666889858790381,1.134243003,2.19166508,0,1
-5.171734608,0.291250739,-3.028012599,0,0.9658446202449914,-6.823831213,-1.801937209,-2.033998153,-1.355308686,3.242292934,-3.227079757,-1.618414648,-4.711768684,-1.6674803525975865,-6.713878195,-0.440095203,-3.275207499,-0.5848878607828658,1.137238976,4.663254585,1,1
-2.824945625,-0.13611727,-2.279807405,1,0.12927567108660848,-4.961534316,-1.657635003,-1.186794267,-2.224797408,4.028570999,-1.519649883,-0.7898131,-2.894990401,0.4169440621440845,-5.591363689,0.315641749,-2.737795496,1.6731493982575183,1.636777962,1.601985383,0,1
-2.743551359,2.30361261,-1.520895164,1,0.8234216091258868,-3.946299589,-1.496494506,-2.664503406,-1.680286443,2.813400968,-1.60105248,-0.310371094,-4.056292616,0.7084421715848501,-5.428788499,-1.512515758,-3.727187613,-1.4017391430939574,1.133138588,1.553755868,1,1
-2.227398406,2.783383408,0.102485457,1,1.2887414109104127,-3.820522327,-1.092920839,-4.278982503,-0.570821094,2.230778267,-2.589054639,0.38861008,-5.032028386,-0.8195043946966267,-5.199185743,-2.271754537,-3.943520999,-1.3574793298637466,-0.457654561,3.51034756,0,1
-0.868686295,0.329826632,-1.1987142,1,0.2702323135620254,0.12060834,-1.232088646,0.045555369,-0.052346017,2.891387773,0.704882218,1.24573046,0.324238886,-0.7641535221480127,1.027584172,0.196706752,0.256215978,-1.4157682144889785,1.189757286,-1.27393508,1,1
-5.293760103,1.191606268,-2.519565318,1,3.8165660181552,-6.347453308,-2.400106116,-2.148047028,-0.903512166,3.76115529,-3.399851579,-1.598944425,-4.993417038,0.45533222478740454,-6.425276214,-3.170818415,-3.515197166,-0.3345865407427486,0.185734555,4.447191766,1,1
-5.007440828,1.233044349,-3.61444511,1,1.2577615629937307,-6.188834152,-2.189871136,-1.875485747,-1.040412649,3.920747846,-3.917585678,-2.118932927,-4.684233325,1.858172128951907,-6.192475264,-4.19873461,-3.316934301,0.4335485372814564,0.194120637,4.376906664,0,1
0.1968869,0.407187527,-0.58416279,0,0.25678991985520144,0.570459827,1.014602463,0.432904474,-0.159056766,1.152670903,2.250209635,1.254126028,0.334532824,-1.3204097604686145,-0.472025637,-1.111495232,-1.243007101,-0.7418189327653877,-0.257575207,0.826374844,1,1
-2.2886635,0.397308037,-2.614241877,0,0.7243597318814383,-5.231425127,-1.135496522,-0.741479895,-1.234853737,1.693884729,-1.009530198,-0.796772696,-3.943336821,0.04921047830933656,-5.33871421,-2.869794946,-2.619233054,-0.5360384317919021,1.335666962,2.572830216,0,1
-3.993373054,0.933262165,-2.356012983,0,1.6540677027136133,-5.211875168,-1.678374057,-2.015727792,-0.413871678,2.213085393,-0.953509034,-0.913456845,-3.538650232,0.8000392903033275,-3.822894106,-1.548788099,-2.475358854,-2.0400751490481883,1.80869795,3.102089927,1,1
-3.677716614,1.589582202,-0.174061561,1,0.9402413156544643,-4.605686468,0.174216294,-2.830744567,-2.557184137,0.089790598,-2.955491179,-0.844461639,-2.998926256,-1.7646336241322378,-4.629480997,-2.250534809,-4.180378884,-0.1010771992102012,2.365754878,2.605168575,1,1
-0.66468393,-1.081223261,1.078233569,0,0.5691832912954035,0.278141865,-0.492855875,0.616332206,0.355529917,0.317131047,0.645789437,-1.347462457,-1.039637697,1.020523171658168,-0.660967627,-0.430330206,0.530852434,-0.3192722954235753,0.985632694,-0.395607723,1,1
-0.858059916,2.502027389,-1.234572071,1,0.048622335763769654,1.425059654,-2.057723826,0.643214387,-0.169664183,-0.471119607,-0.530865547,0.71383237,0.166830708,1.1642943244841142,-0.264936239,-0.734303155,0.838120617,0.8364643339728036,0.435519332,0.567551955,1,1
-7.128250768,2.524967469,-4.474763835,1,0.50502036249383,-12.22363285,-2.309828698,-3.463185713,-4.895175194,3.98335888,-4.053306688,-1.280953016,-5.515507073,-1.0301422119990509,-7.495187336,-2.866363705,-7.568014899,-0.5742286287995176,2.346949431,3.048392034,1,1
-7.498783455,1.884044257,-5.065980838,0,1.5744246087221794,-10.70801825,-3.097379164,-3.527874599,-3.504894192,4.035986943,-5.074444533,-1.923241502,-6.447202274,-1.2897575087997195,-8.658268432,-4.793667431,-6.17333086,0.4152714094315448,3.418910653,3.775578439,0,1
-7.267549534,1.737976005,-5.472436017,0,2.8701020890930304,-10.57601491,-2.909735258,-4.091192639,-3.525161247,4.16471993,-5.896245457,-1.989960291,-6.287803351,0.6659621221345744,-8.458974956,-5.140723118,-5.976220982,-0.8638508555413678,3.568751234,3.704312152,0,1
-6.861660514,2.197287713,-5.220940942,0,0.5314088603420934,-10.6117147,-2.921484382,-5.226286324,-4.146773745,4.311233668,-6.200676594,-1.341763573,-6.561257411,-0.6578965378399797,-7.755253664,-5.622469419,-6.276616786,-1.6453709599292559,3.480623179,3.211263878,0,1
-6.943890618,2.143501795,-4.937554127,1,0.01731479385020534,-10.5643466,-3.796759595,-5.096298873,-4.010188153,4.284345955,-7.058901298,-1.768617804,-6.825490104,-0.3463145679514037,-6.947010309,-6.616292926,-6.166837425,-0.034440485229417686,3.563427898,3.259594754,1,1
0.044415321,-1.107275855,0.391154204,1,0.32447808099203684,4.027366039,-0.032828594,0.940823738,1.07797898,2.058202222,-1.432900453,-0.958273876,-2.155302544,1.950840476406687,-5.053824765,1.141572041,0.821195362,-1.4631740585068245,1.291195042,1.080438616,0,1
-0.944916479,-1.094716474,0.264947929,0,0.32975634006508975,4.133666669,0.248835339,0.774809059,1.306204525,2.076278405,-1.471577967,-1.002531952,-2.100666513,-0.9763066923086692,-4.683619696,1.140207954,0.908454083,0.0820882257379899,1.156431079,0.763204841,1,1
-0.309218873,-0.880812103,0.151952109,1,0.9022375943876981,3.970586937,0.009872284,0.708142048,1.762248572,2.012554296,-1.367020048,-0.807712094,-1.925278124,-1.9806644643932874,-4.429194587,1.082566234,1.055513936,0.5394001648317418,1.094861513,2.605937023,1,1
-0.835695915,-1.539338832,0.525166986,0,0.7628552183390261,3.639199548,-0.168893374,1.858273479,1.623426095,1.287839084,-0.180677931,-2.223695002,-2.544410419,-0.561216649062958,-4.993991789,-1.298359003,1.315365139,0.07085898115753639,1.079671157,0.706999574,1,1
-0.417898027,-0.896071786,0.698307699,0,1.1838579785503072,0.223886854,-0.133341031,-0.563747541,1.311072675,-0.267565093,1.15550089,-0.61889796,-1.025335393,0.40660398134129316,-1.074999041,-0.715413746,1.377768509,2.006675151815976,0.608590313,1.500629181,1,1
0.09284859,-1.229254318,0.390577698,1,3.4951984160410405,4.152085573,-0.038339269,0.772203698,0.985358288,2.135771701,-1.298805326,-1.147291442,-2.152518891,-1.6008382680934456,-5.012202359,1.118559635,0.731437272,0.8620478686821039,1.291858263,1.35275259,1,1
-2.998814904,-0.894893657,-1.358648491,0,0.5529982142076432,-0.370333269,-1.317363771,0.248957098,0.419265507,1.871330527,-2.297553649,-1.208798691,-4.626919164,1.8889124130568238,-6.766633371,-1.410851902,-0.868576752,-0.9182244266869402,2.268270614,3.357639737,1,1
-0.535839387,0.26084733,0.487691067,1,2.0048544710033016,4.090983247,-0.536351998,2.05587754,1.634084028,1.993117177,-0.813563965,-0.543578666,-2.231209328,0.21924386284873076,-5.141823493,-0.356326154,0.623912781,1.1181036833571918,1.43530513,0.27398357,1,1
-6.16353738,2.431274492,-6.485365409,1,0.20740032927001478,-11.40836754,-3.053492714,-5.464428185,-4.693977736,4.446455974,-6.757845069,-1.713401451,-6.260705515,-0.31521237209331465,-5.606346429,-7.139060068,-6.52508104,0.7365458400166268,2.773081604,2.394167666,1,1
-3.611231365,-0.009533607,-2.122792966,0,1.2168251261248828,-4.33311796,0.290273064,-1.185443862,-1.863048968,-0.475242892,-2.338633561,-2.112078898,-3.833741385,1.8991236560612443,-5.291924955,-4.312479081,-3.262658419,0.117164128219628,1.886475698,2.509781404,0,1
0.933215784,0.223718288,-1.701283955,1,2.139703074353593,0.306339379,-1.242264775,-0.74034356,0.265051989,3.128243274,1.984405261,1.548618696,0.269561809,0.6482506164962953,0.52148369,-0.114360704,0.059868954,0.6650268246426805,1.036129402,1.293418297,1,1
-4.002414031,1.732381758,-2.988382756,1,0.6580743681257218,-6.426734307,-2.294534709,-1.543510075,-0.827308425,3.853432747,-0.945148961,0.188582114,-1.88617599,0.12358930305718907,-2.801915423,-0.885254089,-2.348739926,1.5723607956025407,1.790649232,1.904283593,0,1
-3.246141437,-0.927124073,-1.196101449,1,2.82262808918325,-2.727343001,-1.363723876,0.069850228,-0.636436919,2.81919064,-1.077144539,-0.78904363,-2.932895258,0.9728985837424204,-5.429361879,-1.464896548,-0.953623443,-1.5523163584557484,1.975527527,0.30136883,0,1
-6.65573447,0.982583859,-4.654542618,1,0.1700240885832057,-10.00625283,-2.743538816,-1.796307856,-2.789598112,4.871298541,-3.996454397,-0.58686759,-5.638941313,-1.2834733313841364,-9.505140826,-0.433222447,-4.850323159,1.8276641292651434,2.428379118,4.343743498,0,1
-9.445943382,1.00766726,-5.695593929,0,2.2604907215985572,-12.73439389,-4.322376553,-2.23398307,-3.845129659,4.932198666,-6.445103954,-2.291561121,-8.099119398,1.8399155566332381,-12.99146558,-0.937843305,-6.367524375,-1.0604439351810058,3.46288949,7.182967009,1,1
-9.445943382,1.00766726,-5.695593929,0,0.13314273918158037,-12.73439389,-4.322376553,-2.23398307,-3.845129659,4.932198666,-6.445103954,-2.291561121,-8.099119398,0.3479032725641309,-12.99146558,-0.937843305,-6.367524375,-0.1738881162164104,3.46288949,7.182967009,0,1
-9.42484446,0.84405961,-5.015847976,0,0.35146401474646727,-12.71920716,-4.382712509,-2.73918788,-3.740176156,5.34830324,-7.019494685,-2.107219296,-8.337706974,1.1016791100166161,-12.87549422,-1.92745282,-6.299961398,-1.5847335105979903,1.827620567,7.190306089,1,1
-9.42484446,0.84405961,-5.015847976,1,1.7133315102236222,-12.71920716,-4.382712509,-2.73918788,-3.740176156,5.34830324,-7.019494685,-2.107219296,-8.337706974,-0.7020903726196872,-12.87549422,-1.92745282,-6.299961398,1.1812439352437782,1.827620567,7.190306089,1,1
-8.164125077,1.385609528,-6.445610183,1,1.2093509990921747,-14.66877108,-3.214055416,-3.045621377,-4.877119005,3.193647845,-5.167885427,-2.096166099,-8.745972612,-0.7483222354076116,-10.19353036,-4.868108438,-7.360474609,0.3880965923197323,1.264419774,5.416041909,1,1
0.023682135,-1.140375643,1.326232489,0,0.6716633780661949,-0.566390083,-0.54688955,-0.281213534,0.216016102,0.389760265,1.1233203,-0.055123492,-0.713473761,-0.10736705538686397,0.727242086,-1.430863728,0.348037592,-0.1293335692919355,-0.802528699,1.274629078,1,1
-2.325179128,0.779950535,-4.328776495,1,0.6329361483265045,-3.700707026,-0.985222034,-1.774328684,-1.991412078,3.06945316,-0.487030348,0.25180421,-3.995210734,1.1993018992526872,-5.417499345,-3.003459422,-3.818085664,-0.235232197104682,2.09615031,1.880601553,0,1
-8.576761433,0.876018768,-6.989194734,1,0.4104631397149741,-11.88757002,-4.622730336,-4.024630276,-3.56358481,5.270891009,-9.525071773,-2.865681618,-8.409664876,-1.7240319246180027,-11.53404602,-7.030308144,-5.452494658,1.9828888668034923,3.421990905,6.309044006,1,1
-8.576761433,0.876018768,-6.989194734,0,0.49666621894252055,-11.88757002,-4.622730336,-4.024630276,-3.56358481,5.270891009,-9.525071773,-2.865681618,-8.409664876,-1.8056253721342097,-11.53404602,-7.030308144,-5.452494658,-0.8074032590487444,3.421990905,6.309044006,1,1
-8.681608932,0.897402406,-5.937766832,0,0.3751770949073871,-11.93909151,-4.684951751,-5.15156272,-3.58360287,5.148262549,-9.746678217,-2.099388657,-8.537757687,1.1021252805880657,-11.60800226,-6.713406972,-5.363566433,-1.4974671669222315,3.921104152,6.348979303,1,1
-8.681608932,0.897402406,-5.937766832,1,3.318705911436958,-11.93909151,-4.684951751,-5.15156272,-3.58360287,5.148262549,-9.746678217,-2.099388657,-8.537757687,1.5366166817955018,-11.60800226,-6.713406972,-5.363566433,0.4281493764279357,3.921104152,6.348979303,0,1
-6.652844053,3.184152356,-4.313217176,0,0.5077051032509333,-9.338937794,-3.295673668,-1.753771843,-2.390192588,3.924525614,-4.153387897,-1.005786779,-6.213355249,1.0779933837294369,-8.604486202,-1.756711851,-5.945480612,1.4500722647878588,3.266574254,4.522991975,0,1
-6.45324733,2.33675362,-3.696178394,1,0.9472565596115526,-9.518037892,-3.049652728,-3.06640091,-2.438068618,3.684737394,-5.43636547,-0.671323195,-6.353887252,-0.4718182125849397,-8.442872857,-2.207630918,-5.440795183,0.6409911207970188,3.259076104,4.351481497,0,1
-6.119667353,2.355918912,-5.558679353,0,0.8276794201608295,-9.315001385,-2.848922721,-1.84037511,-2.487562569,3.891159928,-5.660999199,-1.800887204,-5.995676127,1.1383030518816684,-8.149321784,-3.365264919,-5.375282893,-0.25385658507713976,2.928541107,4.221304108,1,1
-5.691925786,2.794333404,-4.089127668,1,1.216638108731961,-11.14324102,-3.239900975,-4.543589711,-3.480939553,3.631946953,-5.568577208,-0.157899075,-5.822449156,1.1961951987603925,-5.413786691,-3.586963862,-5.863661713,1.2626286716268014,2.609127038,3.369186052,1,1
0.999716276,0.913175997,-1.624608199,0,0.4634833671602704,2.270271178,0.210202028,-2.707774626,0.709666018,2.640065087,0.610050626,1.952610561,-2.06990439,-0.6167617569007833,-1.50855714,-0.67023813,-0.328387383,0.7816572304680454,0.945206352,-0.529805728,0,1
-0.284367998,2.226160656,1.600027463,0,0.2537237532732798,1.679985519,-0.796953814,0.736296592,1.315338866,2.78675033,-2.092515502,-0.167291966,-0.133950251,-1.8365319685891772,-0.429211904,-0.419820174,-0.92892153,-1.563074154953419,-1.155978008,1.033032012,0,1
-0.863430853,-0.943513535,5.802537353,0,1.47045907020514,-2.043857668,-1.017717143,-1.005105974,-0.151698807,2.737229172,-0.700403918,2.891399364,1.987861863,1.633241072584342,-1.016915535,-1.360292634,1.154312686,-2.270889585207435,-0.45806897,0.504116141,1,1
-6.600654481,2.993173507,-3.291040869,0,1.9661057621794673,-6.388092738,-1.168114167,-0.675231057,-1.838159301,3.446113147,-5.26426531,-1.904959454,-3.93629417,-1.8280932854553371,-9.958530919,-3.859880787,-5.70014142,0.6108632042997376,2.632881312,4.256564487,1,1
0.257697091,-1.150627357,0.232463057,0,0.6129609199722218,0.799832475,-1.143645689,1.668192191,1.162764262,3.833997712,-2.059205513,0.769825697,0.541699243,1.9655909575869153,-2.420715975,1.917826531,1.50669615,0.48641072472917934,0.951966571,0.30197723,1,1
-2.262932535,-0.581355691,-3.106942048,1,2.6582912841376736,3.321569311,3.35352486,0.394001128,1.90627083,1.367442441,-2.317843041,1.919937985,0.369936028,-1.739582241835544,-1.880618705,-2.40558049,0.235476804,-1.3417214894575458,3.738234965,0.382172177,0,1
-5.122314109,0.600397288,-3.459979066,0,0.7289473678341712,-3.960622689,1.242228765,-0.28022952,-0.125017788,0.669327346,-1.405808829,1.178652467,-4.15635448,-0.4500276180436411,-3.10393772,-1.855060702,-2.425015632,-1.5658224239173573,1.554963607,2.209440752,0,1
-8.752770087,0.174840186,-3.22753333,0,0.03966016835964772,-6.465408634,0.775985125,-1.327324538,-1.890309979,2.434181424,-6.421490295,-2.122105987,-4.723091746,1.2439771513463538,-8.552022732,-3.951208507,-4.534029753,0.22600608623652446,2.881805182,4.921657447,0,1
-3.98425673,-2.241074853,2.114530881,1,0.43769535255569814,5.586114687,0.900489974,3.276441326,2.789131156,1.111601765,-2.600287382,-1.776140785,-3.376177067,-0.8328085230372899,-5.967904969,0.007379075,1.679739601,0.5207123094602881,2.365182529,2.05681206,0,1
-3.91819988,-1.196284776,0.653745453,1,0.5585334712280527,6.024396767,1.217608255,2.113347861,3.531250335,2.378367292,-4.337199681,-1.583850667,-2.829098205,-1.9198632101082649,-4.704508705,1.954851738,1.854771917,-0.947622176842079,1.630056303,3.504567793,1,1
-5.034029747,0.407805061,-3.005953152,0,1.9305874543010477,-2.372423207,1.285458107,-1.183997376,0.450098503,0.183208447,-3.843918624,1.602139333,-3.717481375,-0.6845297743195267,-4.220365918,-5.100255663,-1.691045268,0.3166450756994835,3.63344238,3.719211539,0,1
-6.067261945,0.373714808,-2.001742908,1,0.9261562626103474,-2.941876324,-0.836098369,-0.529900932,-1.125741062,3.021051618,-6.216971806,-2.551375175,-4.095648973,-1.8409986943864545,-3.501702516,-1.108478219,-3.501281103,1.3101475507163851,3.448952572,2.425950716,1,1
-5.948403127,0.626059293,-0.248336733,0,0.10394489807206723,-2.532355406,-0.307137451,-4.177648913,-0.667067027,2.26645648,-7.040484712,-0.746924828,-5.567947051,1.6588204240945332,-4.211755924,-1.66293711,-2.63940914,2.188667400884328,3.253892424,2.712739404,0,1
-18.04759657,2.27422551,-9.219000996,0,1.8953066814521917,-21.29790578,-2.912942709,-4.790054518,-7.262310795,4.453579569,-8.394211623,-4.240182082,-13.54016824,-0.8234839785572472,-15.39304483,-3.291125093,-13.30388758,0.7196688286390095,4.401194152,9.41303954,1,1
-18.68371463,0.156015033,-8.427378029,1,0.3863212361645115,-21.33819509,-5.338079184,-4.368286087,-8.045435716,8.246146934,-9.244963458,-3.450734518,-12.01116088,1.8624611922193544,-15.29765619,-3.821938801,-12.10560225,-0.9628996430907737,5.667247309,8.621255081,1,1
-18.55369701,2.586093217,-10.63408762,1,2.1618837315146373,-20.15904745,-4.891640321,-5.421830295,-6.888891093,10.30722631,-9.136521481,-2.864815149,-11.23504791,1.934396234631783,-15.62318733,-3.632808949,-12.42796136,1.8227773742986697,5.437263362,8.788783667,0,1
-18.43113103,2.500827208,-10.63268348,1,0.17849607511989615,-20.16556738,-5.268905243,-5.611448417,-7.051651353,10.25903598,-10.20226763,-3.235375579,-11.18212545,-1.3230819825912148,-15.0216573,-3.765680122,-12.1863625,1.4508341664309556,5.890735238,8.879475668,1,1
-17.18291843,3.51795494,-12.22960778,0,1.1861912923704705,-18.71676451,-4.248307013,-7.885237361,-6.522014573,8.010823398,-13.03045526,-3.974549994,-12.9654812,-0.10863763447589792,-14.11615601,-6.185857478,-12.37533374,-0.34857465084523154,7.102984922,8.688307992,1,1
-17.18291843,3.51795494,-12.22960778,0,0.8369534090028272,-18.71676451,-4.248307013,-7.885237361,-6.522014573,8.010823398,-13.03045526,-3.974549994,-12.9654812,1.8470841875989477,-14.11615601,-6.185857478,-12.37533374,-0.23079507031040383,7.102984922,8.688307992,0,1
-17.00328945,4.008920742,-11.54320717,0,2.0757995267428457,-18.91249382,-3.494275725,-9.651272168,-6.626974845,7.031114765,-12.81676008,-2.938427258,-13.32078887,-0.8459524782552812,-14.09445166,-5.839191619,-12.66169572,-1.5867015015464796,7.151532354,8.460244449,0,1
-17.00328945,4.008920742,-11.54320717,1,0.09150131592212274,-18.91249382,-3.494275725,-9.651272168,-6.626974845,7.031114765,-12.81676008,-2.938427258,-13.32078887,-1.5495749518734159,-14.09445166,-5.839191619,-12.66169572,0.028732534963183665,7.151532354,8.460244449,0,1
-17.15040525,1.982356317,-10.31756618,1,1.3465401250809301,-22.66790541,-5.324108806,-7.968118084,-9.264608733,9.064477918,-10.05463495,-2.263798414,-11.09239237,0.9893374005436155,-11.03011036,-6.750508516,-12.44856234,0.421400352211638,5.367416051,7.154082842,1,1
-16.06030576,4.130031427,-14.07708601,1,1.0914882980293175,-15.48698992,-3.683242174,-10.25269687,-5.748651557,8.425831679,-16.76058341,-4.192171044,-15.23996196,-1.3295764167095334,-14.95298104,-10.85028159,-11.86673064,-1.022192385186028,6.727465688,8.030708408,1,1
-16.06030576,4.130031427,-14.07708601,1,2.670004675365346,-15.48698992,-3.683242174,-10.25269687,-5.748651557,8.425831679,-16.76058341,-4.192171044,-15.23996196,-0.38750552734937926,-14.95298104,-10.85028159,-11.86673064,0.2992124484016175,6.727465688,8.030708408,1,1
-16.46550394,3.813040793,-12.98160616,0,0.05356250523468459,-15.84161598,-4.659329584,-10.16659075,-5.753199753,8.204144406,-17.68107182,-4.51034377,-14.92465477,1.5001949447536416,-14.2244036,-10.63237491,-11.68399804,0.4815767234640216,7.251936229,8.389142335,1,1
-16.46550394,3.813040793,-12.98160616,1,0.43751263063214285,-15.84161598,-4.659329584,-10.16659075,-5.753199753,8.204144406,-17.68107182,-4.51034377,-14.92465477,-1.9193107712633042,-14.2244036,-10.63237491,-11.68399804,-0.28498772921241766,7.251936229,8.389142335,1,1
-15.53161118,0.623796612,-14.87365796,0,1.3836115287465782,-18.17461743,-5.418204072,-11.73147645,-7.269904593,10.64850545,-18.25657611,-3.659167406,-13.20257715,1.337716342683609,-11.4123296,-13.08651942,-9.833743021,-0.4632368624129887,7.352148339,6.357227363,1,1
-15.53161118,0.623796612,-14.87365796,1,0.30605813688269107,-18.17461743,-5.418204072,-11.73147645,-7.269904593,10.64850545,-18.25657611,-3.659167406,-13.20257715,-0.1740775469718958,-11.4123296,-13.08651942,-9.833743021,0.03618467414657056,7.352148339,6.357227363,1,1
-15.59232322,1.573697896,-14.0205637,0,0.5233046709609191,-16.04452434,-4.337712531,-11.57530371,-5.882135938,7.465779992,-20.49195221,-5.140999477,-15.56379134,1.9537510222210597,-13.2478886,-12.83363142,-10.34232836,-0.15064983575269011,7.508789806,7.610819788,0,1
-15.59232322,1.573697896,-14.0205637,0,0.7507225090835933,-16.04452434,-4.337712531,-11.57530371,-5.882135938,7.465779992,-20.49195221,-5.140999477,-15.56379134,1.8099016889291732,-13.2478886,-12.83363142,-10.34232836,0.350911704004704,7.508789806,7.610819788,1,1
-16.21861039,4.851255137,-11.9077019,1,0.2909784602472891,-20.68502755,-5.731054244,-8.684704528,-8.484449057,7.740555445,-12.97297189,-3.837429167,-12.43894491,-0.10801955343787384,-8.728645065,-10.04063146,-14.12985452,0.32734078246565856,6.139182715,6.989885613,0,1
-15.83571881,2.211755833,-14.9006886,1,0.05794814674217457,-19.17299636,-4.358441422,-8.880251722,-6.969856384,6.554191153,-15.07636272,-4.47167242,-14.53316169,0.31258121956039275,-11.56700592,-10.30081976,-11.46742974,-0.3527255242593948,6.483094588,7.58874088,1,1
-15.71760665,1.171188733,-14.1843373,0,1.2498877714530077,-21.58515214,-6.241960003,-10.09474888,-9.090892061,9.099551882,-13.17908255,-2.44011507,-12.61816269,1.9478456298536062,-8.653743357,-11.32063311,-11.23136445,-1.882102659565368,7.191950143,6.057319305,1,1
-15.5648376,2.271081507,-16.14736337,1,0.49853824492551785,-15.83358888,-4.250656834,-9.772826359,-5.748532938,7.116090598,-16.96252965,-3.666835648,-16.74604411,-1.280359724763212,-14.02953767,-12.38104821,-11.13376098,-1.1662220708508082,8.213022153,7.425800963,1,1
-14.97975476,1.94169681,-15.89378824,0,0.329347714222925,-18.38385246,-4.98883718,-10.1742156,-7.402730804,6.711855252,-18.57230746,-4.395918331,-15.34609885,0.7132713675807865,-9.935679582,-11.39772672,-11.64683383,-0.03632646548264068,7.763953046,7.093182073,1,1
-14.17503016,2.550870344,-17.64047041,0,1.655295058216417,-20.16454223,-5.620232189,-11.31847152,-8.668815197,6.20736889,-16.58260573,-2.997206988,-15.12375218,1.7942712464673827,-6.552553684,-13.51207372,-12.17255302,0.20001375252079379,8.215176737,5.934657343,1,1
-10.59230501,-0.567939573,-31.19732855,0,0.17315002070482866,-12.46231495,-9.462572605,-17.89259969,-5.501050784,8.904156771,-30.17731746,-1.227903881,-22.18708856,1.6396686353272605,-3.926207316,-26.45774465,-6.80988994,0.6891338562822642,16.4974719,4.419996602,0,1
-10.59230501,-0.567939573,-31.19732855,1,0.22127997552925643,-12.46231495,-9.462572605,-17.89259969,-5.501050784,8.904156771,-30.17731746,-1.227903881,-22.18708856,-0.31086264931761276,-3.926207316,-26.45774465,-6.80988994,-1.4267355994255833,16.4974719,4.419996602,0,1
